Entity,Code,Year,Health expenditure (2010 int-$) (2010 int-$),Life expectancy at birth (years),Total population (Gapminder)
Finland,FIN,1901,,,2667000
Finland,FIN,1902,,,2686000
Finland,FIN,1903,,,2706000
Finland,FIN,1904,,,2735000
Finland,FIN,1905,,,2762000
Finland,FIN,1906,,,2788000
Finland,FIN,1907,,,2821000
Finland,FIN,1908,,,2861000
Finland,FIN,1909,,,2899000
Finland,FIN,1910,,,2929000
Finland,FIN,1911,,,2962000
Finland,FIN,1912,,,2998000
Finland,FIN,1913,,,3027000
Finland,FIN,1914,,,3053000
Finland,FIN,1915,,,3083000
Finland,FIN,1916,,,3105000
Finland,FIN,1917,,,3124000
Finland,FIN,1918,,,3125000
Finland,FIN,1919,,,3117000
Finland,FIN,1920,,,3133000
Finland,FIN,1921,,,3170000
Finland,FIN,1922,,,3210000
Finland,FIN,1923,,,3243000
Finland,FIN,1924,,,3272000
Finland,FIN,1925,,,3304000
Finland,FIN,1926,,,3339000
Finland,FIN,1927,,,3368000
Finland,FIN,1928,,,3396000
Finland,FIN,1929,,,3424000
Finland,FIN,1930,,,3449000
Finland,FIN,1931,,,3476000
Finland,FIN,1932,,,3503000
Finland,FIN,1933,,,3526000
Finland,FIN,1934,,,3549000
Finland,FIN,1935,,,3576000
Finland,FIN,1936,,,3601000
Finland,FIN,1937,,,3626000
Finland,FIN,1938,,,3656000
Finland,FIN,1939,,,3686000
Finland,FIN,1940,,,3698000
Finland,FIN,1941,,,3702000
Finland,FIN,1942,,,3708000
Finland,FIN,1943,,,3721000
Finland,FIN,1944,,,3735000
Finland,FIN,1945,,,3758000
Finland,FIN,1946,,,3806000
Finland,FIN,1947,,,3859000
Finland,FIN,1948,,,3912000
Finland,FIN,1949,,,3963000
Finland,FIN,1950,,,4009003
Finland,FIN,1951,,,4049971
Finland,FIN,1952,,,4095096
Finland,FIN,1953,,,4142102
Finland,FIN,1954,,,4189185
Finland,FIN,1955,,,4235002
Finland,FIN,1956,,,4278702
Finland,FIN,1957,,,4319898
Finland,FIN,1958,,,4358612
Finland,FIN,1959,,,4395188
Finland,FIN,1960,,68.8197561,4430001
Finland,FIN,1961,,68.84414634,4463165
Finland,FIN,1962,,68.57780488,4494265
Finland,FIN,1963,,69.01268293,4522251
Finland,FIN,1964,,69.22097561,4545748
Finland,FIN,1965,,68.97780488,4564002
Finland,FIN,1966,,69.47707317,4576277
Finland,FIN,1967,,69.66658537,4583461
Finland,FIN,1968,,69.61634146,4588404
Finland,FIN,1969,,69.50341463,4595003
Finland,FIN,1970,759.8204,70.1795122,4605998
Finland,FIN,1971,823.5278,70.01756098,4622759
Finland,FIN,1972,897.8236,70.70731707,4644371
Finland,FIN,1973,928.4083,71.22365854,4668510
Finland,FIN,1974,942.0766,71.13487805,4691674
Finland,FIN,1975,1043.8095,71.67365854,4711432
Finland,FIN,1976,1106.7728,71.81292683,4726845
Finland,FIN,1977,1143.9357,72.3502439,4739016
Finland,FIN,1978,1162.5551,72.89707317,4750001
Finland,FIN,1979,1212.4493,73.15536585,4762803
Finland,FIN,1980,1258.2683,73.44,4779488
Finland,FIN,1981,1295.7892,73.74658537,4800928
Finland,FIN,1982,1348.9003,74.29804878,4826163
Finland,FIN,1983,1402.4839,74.20097561,4853221
Finland,FIN,1984,1450.1209,74.51902439,4879235
Finland,FIN,1985,1588.8682,74.22292683,4902206
Finland,FIN,1986,1651.2439,74.56,4921232
Finland,FIN,1987,1740.4537,74.59195122,4937130
Finland,FIN,1988,1774.809,74.57707317,4951685
Finland,FIN,1989,1869.3929,74.79219512,4967527
Finland,FIN,1990,2015.0186,74.81317073,4986441
Finland,FIN,1991,2162.646,75.22756098,5009160
Finland,FIN,1992,2128.9968,75.45536585,5034766
Finland,FIN,1993,1934.0765,75.70512195,5061394
Finland,FIN,1994,1862.0776,76.39560976,5086368
Finland,FIN,1995,1951.7806,76.4095122,5107802
Finland,FIN,1996,2050.0056,76.69341463,5125177
Finland,FIN,1997,2071.8464,76.87853659,5139257
Finland,FIN,1998,2084.1422,77.09073171,5151024
Finland,FIN,1999,2163.5734,77.29121951,5161995
Finland,FIN,2000,2302.7754,77.46585366,5173370
Finland,FIN,2001,2407.5286,77.96585366,5185180
Finland,FIN,2002,2573.9942,78.1195122,5197305
Finland,FIN,2003,2729.7925,78.36829268,5210595
Finland,FIN,2004,2873.619,78.71463415,5226067
Finland,FIN,2005,3016.7141,78.81707317,5244342
Finland,FIN,2006,3129.107,79.21463415,5265936
Finland,FIN,2007,3203.6907,79.26341463,5290431
Finland,FIN,2008,3316.5843,79.56829268,5316334
Finland,FIN,2009,3322.6085,79.7195122,5341546
Finland,FIN,2010,3403.1108,79.87073171,5364546
Finland,FIN,2011,3505.0245,80.47073171,5384770
Finland,FIN,2012,3568.2158,80.62682927,5402627
Finland,FIN,2013,3602.6862,80.83170732,5418763
Finland,FIN,2014,3566.5437,,
Finland,FIN,2015,3627.9559,,
Fragile and conflict affected situations,,1960,,41.29631338,
Fragile and conflict affected situations,,1961,,41.85230886,
Fragile and conflict affected situations,,1962,,42.42320403,
Fragile and conflict affected situations,,1963,,43.01342435,
Fragile and conflict affected situations,,1964,,43.62207266,
Fragile and conflict affected situations,,1965,,44.24343128,
Fragile and conflict affected situations,,1966,,44.86752302,
Fragile and conflict affected situations,,1967,,45.48128998,
Fragile and conflict affected situations,,1968,,46.07426327,
Fragile and conflict affected situations,,1969,,46.64193459,
Fragile and conflict affected situations,,1970,,47.1825081,
Fragile and conflict affected situations,,1971,,47.69888093,
Fragile and conflict affected situations,,1972,,48.19645153,
Fragile and conflict affected situations,,1973,,48.67737141,
Fragile and conflict affected situations,,1974,,49.13950755,
Fragile and conflict affected situations,,1975,,49.57968918,
Fragile and conflict affected situations,,1976,,49.99278871,
Fragile and conflict affected situations,,1977,,50.37921438,
Fragile and conflict affected situations,,1978,,50.74597328,
Fragile and conflict affected situations,,1979,,51.10287085,
Fragile and conflict affected situations,,1980,,51.46190527,
Fragile and conflict affected situations,,1981,,51.9394567,
Fragile and conflict affected situations,,1982,,52.3266552,
Fragile and conflict affected situations,,1983,,52.72561067,
Fragile and conflict affected situations,,1984,,53.12760372,
Fragile and conflict affected situations,,1985,,53.51901212,
Fragile and conflict affected situations,,1986,,53.8869854,
Fragile and conflict affected situations,,1987,,54.22358959,
Fragile and conflict affected situations,,1988,,54.51081382,
Fragile and conflict affected situations,,1989,,54.75736672,
Fragile and conflict affected situations,,1990,,55.06295359,
Fragile and conflict affected situations,,1991,,55.23469394,
Fragile and conflict affected situations,,1992,,55.37871217,
Fragile and conflict affected situations,,1993,,55.5054894,
Fragile and conflict affected situations,,1994,,55.62173071,
Fragile and conflict affected situations,,1995,,55.73560288,
Fragile and conflict affected situations,,1996,,55.85626585,
Fragile and conflict affected situations,,1997,,55.99060026,
Fragile and conflict affected situations,,1998,,56.13482828,
Fragile and conflict affected situations,,1999,,56.28749203,
Fragile and conflict affected situations,,2000,,56.48307706,
Fragile and conflict affected situations,,2001,,56.69742136,
Fragile and conflict affected situations,,2002,,56.93137337,
Fragile and conflict affected situations,,2003,,57.18222248,
Fragile and conflict affected situations,,2004,,57.44845551,
Fragile and conflict affected situations,,2005,,57.73061365,
Fragile and conflict affected situations,,2006,,58.03141613,
Fragile and conflict affected situations,,2007,,58.34828861,
Fragile and conflict affected situations,,2008,,58.67500086,
Fragile and conflict affected situations,,2009,,59.00374801,
Fragile and conflict affected situations,,2010,,59.32702218,
Fragile and conflict affected situations,,2011,,59.64876329,
Fragile and conflict affected situations,,2012,,59.96125678,
Fragile and conflict affected situations,,2013,,60.26087157,
France,FRA,1700,,,21471000
France,FRA,1800,,,29355111
France,FRA,1820,,,31250000
France,FRA,1821,,,31460000
France,FRA,1822,,,31685000
France,FRA,1823,,,31905000
France,FRA,1824,,,32127000
France,FRA,1825,,,32350000
France,FRA,1826,,,32538000
France,FRA,1827,,,32727000
France,FRA,1828,,,32917000
France,FRA,1829,,,33108000
France,FRA,1830,,,33300000
France,FRA,1831,,,33439000
France,FRA,1832,,,33598000
France,FRA,1833,,,33718000
France,FRA,1834,,,33859000
France,FRA,1835,,,34000000
France,FRA,1836,,,34178000
France,FRA,1837,,,34357000
France,FRA,1838,,,34537000
France,FRA,1839,,,34718000
France,FRA,1840,,,34900000
France,FRA,1841,,,35059000
France,FRA,1842,,,35218000
France,FRA,1843,,,35378000
France,FRA,1844,,,35539000
France,FRA,1845,,,35700000
France,FRA,1846,,,35829000
France,FRA,1847,,,35959000
France,FRA,1848,,,36089000
France,FRA,1849,,,36219000
France,FRA,1850,,,36350000
France,FRA,1851,,,36479000
France,FRA,1852,,,36609000
France,FRA,1853,,,36739000
France,FRA,1854,,,36869000
France,FRA,1855,,,37000000
France,FRA,1856,,,37060000
France,FRA,1857,,,37120000
France,FRA,1858,,,37180000
France,FRA,1859,,,37240000
France,FRA,1860,,,37300000
France,FRA,1861,,,37390000
France,FRA,1862,,,37520000
France,FRA,1863,,,37710000
France,FRA,1864,,,37860000
France,FRA,1865,,,38020000
France,FRA,1866,,,38080000
France,FRA,1867,,,38230000
France,FRA,1868,,,38330000
France,FRA,1869,,,38890000
France,FRA,1870,,,38440000
France,FRA,1871,,,37731000
France,FRA,1872,,,37679000
France,FRA,1873,,,37887000
France,FRA,1874,,,38044000
France,FRA,1875,,,38221000
France,FRA,1876,,,38398000
France,FRA,1877,,,38576000
France,FRA,1878,,,38763000
France,FRA,1879,,,38909000
France,FRA,1880,,,39045000
France,FRA,1881,,,39191000
France,FRA,1882,,,39337000
France,FRA,1883,,,39472000
France,FRA,1884,,,39629000
France,FRA,1885,,,39733000
France,FRA,1886,,,39858000
France,FRA,1887,,,39889000
France,FRA,1888,,,39920000
France,FRA,1889,,,40004000
France,FRA,1890,,,40014000
France,FRA,1891,,,39983000
France,FRA,1892,,,39993000
France,FRA,1893,,,40014000
France,FRA,1894,,,40056000
France,FRA,1895,,,40098000
France,FRA,1896,,,40192000
France,FRA,1897,,,40348000
France,FRA,1898,,,40473000
France,FRA,1899,,,40546000
France,FRA,1900,,,40598000
France,FRA,1901,,,40640000
France,FRA,1902,,,40713000
France,FRA,1903,,,40786000
France,FRA,1904,,,40859000
France,FRA,1905,,,40890000
France,FRA,1906,,,40942000
France,FRA,1907,,,40942000
France,FRA,1908,,,41046000
France,FRA,1909,,,41109000
France,FRA,1910,,,41224000
France,FRA,1911,,,41307000
France,FRA,1912,,,41359000
France,FRA,1913,,,41463000
France,FRA,1914,,,41476000
France,FRA,1915,,,40481000
France,FRA,1916,,,39884000
France,FRA,1917,,,39288000
France,FRA,1918,,,38542000
France,FRA,1919,,,38700000
France,FRA,1920,,,39000000
France,FRA,1921,,,39240000
France,FRA,1922,,,39420000
France,FRA,1923,,,39880000
France,FRA,1924,,,40310000
France,FRA,1925,,,40610000
France,FRA,1926,,,40870000
France,FRA,1927,,,40940000
France,FRA,1928,,,41050000
France,FRA,1929,,,41230000
France,FRA,1930,,,41610000
France,FRA,1931,,,41860000
France,FRA,1932,,,41860000
France,FRA,1933,,,41890000
France,FRA,1934,,,41950000
France,FRA,1935,,,41940000
France,FRA,1936,,,41910000
France,FRA,1937,,,41930000
France,FRA,1938,,,41960000
France,FRA,1939,,,41900000
France,FRA,1940,,,41000000
France,FRA,1941,,,39600000
France,FRA,1942,,,39400000
France,FRA,1943,,,39000000
France,FRA,1944,,,38900000
France,FRA,1945,,,39700000
France,FRA,1946,,,40290000
France,FRA,1947,,,40680000
France,FRA,1948,,,41110000
France,FRA,1949,,,41480000
France,FRA,1950,,,41831805
France,FRA,1951,,,42037803
France,FRA,1952,,,42328940
France,FRA,1953,,,42672812
France,FRA,1954,,,43045963
France,FRA,1955,,,43433879
France,FRA,1956,,,43831475
France,FRA,1957,,,44242612
France,FRA,1958,,,44678632
France,FRA,1959,,,45155921
France,FRA,1960,,69.86829268,45688594
France,FRA,1961,,70.11707317,46280695
France,FRA,1962,,70.31463415,46919371
France,FRA,1963,,70.51463415,47571948
France,FRA,1964,,70.66341463,48194218
France,FRA,1965,,70.81219512,48754817
France,FRA,1966,,70.96097561,49238715
France,FRA,1967,,71.16097561,49655097
France,FRA,1968,,71.3097561,50026522
France,FRA,1969,,71.45853659,50387730
France,FRA,1970,923.0338,71.65853659,50763212
France,FRA,1971,..,71.90731707,51161640
France,FRA,1972,..,72.10731707,51572812
France,FRA,1973,..,72.35609756,51980081
France,FRA,1974,..,72.60487805,52358648
France,FRA,1975,1267.5022,72.85365854,52691826
France,FRA,1976,..,73.10243902,52974009
France,FRA,1977,..,73.35121951,53214788
France,FRA,1978,..,73.60243902,53431051
France,FRA,1979,..,73.85121951,53646954
France,FRA,1980,1604.7333,74.05121951,53880143
France,FRA,1981,..,74.3,54135673
France,FRA,1982,..,74.5,54408866
France,FRA,1983,..,74.8,54695692
France,FRA,1984,..,75,54988578
France,FRA,1985,1923.1369,75.3,55281465
France,FRA,1986,..,75.6,55575215
France,FRA,1987,..,75.8,55870924
France,FRA,1988,..,76.1,56162822
France,FRA,1989,..,76.34878049,56443567
France,FRA,1990,2300.8976,76.6,56708260
France,FRA,1991,2377.8353,76.84878049,56956057
France,FRA,1992,2469.4117,77.1,57189616
France,FRA,1993,2561.9933,77.3,57412239
France,FRA,1994,2607.9071,77.64878049,57628904
France,FRA,1995,2965.8229,77.75121951,57844501
France,FRA,1996,2997.7557,77.95365854,58057570
France,FRA,1997,3018.3427,78.30487805,58270419
France,FRA,1998,3082.7392,78.60487805,58496138
France,FRA,1999,3171.996,78.75609756,58751572
France,FRA,2000,3248.9504,79.05609756,59047795
France,FRA,2001,3331.4384,79.15853659,59390720
France,FRA,2002,3454.0558,79.26097561,59774531
France,FRA,2003,3478.5787,79.11463415,60183884
France,FRA,2004,3578.9042,80.16341463,60596691
France,FRA,2005,3629.209,80.16341463,60996506
France,FRA,2006,3644.7304,80.81219512,61378065
France,FRA,2007,3680.6859,81.11219512,61744596
France,FRA,2008,3713.7856,81.21463415,62098413
France,FRA,2009,3836.7055,81.41463415,62444770
France,FRA,2010,3859.5252,81.66341463,62787427
France,FRA,2011,3917.4283,82.11463415,63125894
France,FRA,2012,3942.3884,81.96829268,63457777
France,FRA,2013,3989.2368,81.96829268,63782963
France,FRA,2014,4035.9507,,
France,FRA,2015,4027.949,,
French Guiana,GUF,1800,,,9899
French Guiana,GUF,1820,,,9899
French Guiana,GUF,1950,,,25479
French Guiana,GUF,1951,,,26225
French Guiana,GUF,1952,,,26867
French Guiana,GUF,1953,,,27444
French Guiana,GUF,1954,,,27994
French Guiana,GUF,1955,,,28547
French Guiana,GUF,1956,,,29136
French Guiana,GUF,1957,,,29790
French Guiana,GUF,1958,,,30534
French Guiana,GUF,1959,,,31391
French Guiana,GUF,1960,,,32377
French Guiana,GUF,1961,,,33505
French Guiana,GUF,1962,,,34775
French Guiana,GUF,1963,,,36182
French Guiana,GUF,1964,,,37711
French Guiana,GUF,1965,,,39347
French Guiana,GUF,1966,,,41100
French Guiana,GUF,1967,,,42960
French Guiana,GUF,1968,,,44870
French Guiana,GUF,1969,,,46754
French Guiana,GUF,1970,,,48561
French Guiana,GUF,1971,,,50282
French Guiana,GUF,1972,,,51945
French Guiana,GUF,1973,,,53580
French Guiana,GUF,1974,,,55233
French Guiana,GUF,1975,,,56949
French Guiana,GUF,1976,,,58740
French Guiana,GUF,1977,,,60634
French Guiana,GUF,1978,,,62711
French Guiana,GUF,1979,,,65073
French Guiana,GUF,1980,,,67799
French Guiana,GUF,1981,,,70882
French Guiana,GUF,1982,,,74316
French Guiana,GUF,1983,,,78174
French Guiana,GUF,1984,,,82548
French Guiana,GUF,1985,,,87473
French Guiana,GUF,1986,,,93019
French Guiana,GUF,1987,,,99097
French Guiana,GUF,1988,,,105392
French Guiana,GUF,1989,,,111472
French Guiana,GUF,1990,,,117038
French Guiana,GUF,1991,,,121979
French Guiana,GUF,1992,,,126405
French Guiana,GUF,1993,,,130513
French Guiana,GUF,1994,,,134605
French Guiana,GUF,1995,,,138916
French Guiana,GUF,1996,,,143449
French Guiana,GUF,1997,,,148169
French Guiana,GUF,1998,,,153227
French Guiana,GUF,1999,,,158797
French Guiana,GUF,2000,,,164983
French Guiana,GUF,2001,,,171889
French Guiana,GUF,2002,,,179424
French Guiana,GUF,2003,,,187247
French Guiana,GUF,2004,,,194882
French Guiana,GUF,2005,,,201993
French Guiana,GUF,2006,,,208451
French Guiana,GUF,2007,,,214366
French Guiana,GUF,2008,,,219931
French Guiana,GUF,2009,,,225451
French Guiana,GUF,2010,,,231151
French Guiana,GUF,2011,,,237080
French Guiana,GUF,2012,,,243172
French Guiana,GUF,2013,,,249408
French Polynesia,PYF,1700,,,56845
French Polynesia,PYF,1800,,,62530
French Polynesia,PYF,1843,,,66000
French Polynesia,PYF,1850,,,62000
French Polynesia,PYF,1900,,,30000
French Polynesia,PYF,1926,,,36000
French Polynesia,PYF,1931,,,40000
French Polynesia,PYF,1936,,,44000
French Polynesia,PYF,1946,,,55000
French Polynesia,PYF,1950,,,60696
French Polynesia,PYF,1951,,,62583
French Polynesia,PYF,1952,,,64335
French Polynesia,PYF,1953,,,66019
French Polynesia,PYF,1954,,,67690
French Polynesia,PYF,1955,,,69394
French Polynesia,PYF,1956,,,71167
French Polynesia,PYF,1957,,,73034
French Polynesia,PYF,1958,,,75011
French Polynesia,PYF,1959,,,77110
French Polynesia,PYF,1960,,56.35704878,79335
French Polynesia,PYF,1961,,56.78463415,81695
French Polynesia,PYF,1962,,57.17065854,84206
French Polynesia,PYF,1963,,57.54607317,86887
French Polynesia,PYF,1964,,57.92987805,89768
French Polynesia,PYF,1965,,58.33119512,92859
French Polynesia,PYF,1966,,58.74612195,96177
French Polynesia,PYF,1967,,59.15680488,99708
French Polynesia,PYF,1968,,59.54931707,103387
French Polynesia,PYF,1969,,59.92514634,107129
French Polynesia,PYF,1970,,60.2802439,110872
French Polynesia,PYF,1971,,60.61304878,114591
French Polynesia,PYF,1972,,60.92892683,118303
French Polynesia,PYF,1973,,61.23919512,122041
French Polynesia,PYF,1974,,61.5572439,125862
French Polynesia,PYF,1975,,61.91036585,129803
French Polynesia,PYF,1976,,62.32887805,133865
French Polynesia,PYF,1977,,62.82426829,138027
French Polynesia,PYF,1978,,63.39558537,142290
French Polynesia,PYF,1979,,64.03246341,146651
French Polynesia,PYF,1980,,64.70556098,151098
French Polynesia,PYF,1981,,65.37760976,155637
French Polynesia,PYF,1982,,66.00939024,160251
French Polynesia,PYF,1983,,66.57263415,164893
French Polynesia,PYF,1984,,67.05453659,169500
French Polynesia,PYF,1985,,67.45187805,174024
French Polynesia,PYF,1986,,67.77439024,178450
French Polynesia,PYF,1987,,68.04995122,182788
French Polynesia,PYF,1988,,68.30734146,187044
French Polynesia,PYF,1989,,68.56173171,191237
French Polynesia,PYF,1990,,68.82860976,195383
French Polynesia,PYF,1991,,69.12078049,199464
French Polynesia,PYF,1992,,69.44034146,203481
French Polynesia,PYF,1993,,69.78456098,207494
French Polynesia,PYF,1994,,70.15492683,211583
French Polynesia,PYF,1995,,70.54421951,215798
French Polynesia,PYF,1996,,70.94336585,220172
French Polynesia,PYF,1997,,71.33904878,224667
French Polynesia,PYF,1998,,71.72380488,229171
French Polynesia,PYF,1999,,72.09339024,233532
French Polynesia,PYF,2000,,72.45,237638
French Polynesia,PYF,2001,,72.80068293,241448
French Polynesia,PYF,2002,,73.15263415,245000
French Polynesia,PYF,2003,,73.51056098,248357
French Polynesia,PYF,2004,,73.87031707,251622
French Polynesia,PYF,2005,,74.22668293,254870
French Polynesia,PYF,2006,,74.56995122,258119
French Polynesia,PYF,2007,,74.89097561,261345
French Polynesia,PYF,2008,,75.18517073,264541
French Polynesia,PYF,2009,,75.45197561,267685
French Polynesia,PYF,2010,,75.69339024,270764
French Polynesia,PYF,2011,,75.91602439,273777
French Polynesia,PYF,2012,,76.12902439,276731
French Polynesia,PYF,2013,,76.33904878,279632
Gabon,GAB,1800,,,158227
Gabon,GAB,1820,,,158227
Gabon,GAB,1950,,,469000
Gabon,GAB,1951,,,469553
Gabon,GAB,1952,,,470676
Gabon,GAB,1953,,,472159
Gabon,GAB,1954,,,473845
Gabon,GAB,1955,,,475629
Gabon,GAB,1956,,,477456
Gabon,GAB,1957,,,479323
Gabon,GAB,1958,,,481271
Gabon,GAB,1959,,,483379
Gabon,GAB,1960,,39.55780488,485732
Gabon,GAB,1961,,39.91521951,488394
Gabon,GAB,1962,,40.35963415,491385
Gabon,GAB,1963,,40.90958537,494663
Gabon,GAB,1964,,41.56853659,498162
Gabon,GAB,1965,,42.326,501880
Gabon,GAB,1966,,43.15897561,505765
Gabon,GAB,1967,,44.03095122,509973
Gabon,GAB,1968,,44.90992683,514963
Gabon,GAB,1969,,45.77841463,521339
Gabon,GAB,1970,,46.62539024,529526
Gabon,GAB,1971,,47.45036585,539728
Gabon,GAB,1972,,48.26336585,551811
Gabon,GAB,1973,,49.07285366,565441
Gabon,GAB,1974,,49.88185366,580101
Gabon,GAB,1975,,50.69185366,595417
Gabon,GAB,1976,,51.50834146,611293
Gabon,GAB,1977,,52.33231707,627846
Gabon,GAB,1978,,53.16429268,645160
Gabon,GAB,1979,,54.00026829,663387
Gabon,GAB,1980,,54.84421951,682641
Gabon,GAB,1981,,55.70014634,702923
Gabon,GAB,1982,,56.56107317,724185
Gabon,GAB,1983,,57.4114878,746424
Gabon,GAB,1984,,58.23292683,769635
Gabon,GAB,1985,,58.99839024,793810
Gabon,GAB,1986,,59.67995122,818863
Gabon,GAB,1987,,60.25956098,844775
Gabon,GAB,1988,,60.72378049,871675
Gabon,GAB,1989,,61.06709756,899739
Gabon,GAB,1990,,61.289,929044
Gabon,GAB,1991,,61.39643902,959631
Gabon,GAB,1992,,61.41243902,991289
Gabon,GAB,1993,,61.35946341,1023531
Gabon,GAB,1994,,61.25353659,1055707
